22_12_13_1_ao_4.csv;;;;;;;;;;;;;;;
13/12/2022 08:04;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
16;;;;;;;;;;;;;;;
TIME;" ""°C""";" ""°C""";" ""°C""";" ""°C""";" ""°C""";" ""°C""";" ""kPa""";" ""kPa""";" ""kPa""";" ""kPa""";" ""kPa""";" ""DIO""";" ""TOTAL""";" ""ALARM1""";" ""ALARM2"""
04TIME;" ""0401""";" ""0402""";" ""0403""";" ""0404""";" ""0405""";" ""0406""";" ""0407""";" ""0408""";" ""0409""";" ""0410""";" ""0417""";" ""04DIO""";" ""04TOTAL""";" ""04ALARM1""";" ""04ALARM2"""
44908,45172;21,5602;21,2891;21,3051;20,8713;20,8779;21,9723;240,656;242,043;239,806;-1,50298;248,602;255;0;0;0
44908,45174;21,5583;21,2917;21,3104;20,8716;20,8737;21,9713;240,979;239,109;241,321;-1,51095;248,077;255;0;0;0
44908,45176;21,5582;21,2936;21,31;20,8778;20,8775;21,9786;242,306;241,217;238,02;-1,50857;249,419;255;0;0;0
44908,45179;21,5649;21,2891;21,3158;20,8768;20,8798;21,9779;240,603;242,168;238,586;-1,5041;246,699;255;0;0;0
44908,45181;21,563;21,2834;21,3139;20,869;20,8726;21,9782;239,484;241,89;239,974;-1,50045;249,241;255;0;0;0
44908,45183;21,56;21,2891;21,3138;20,8759;20,8782;21,9802;240,995;241,431;241,105;-1,50877;247,884;255;0;0;0
44908,45185;21,5572;21,292;21,3089;20,8727;20,8713;21,9917;240,821;242,852;239,501;-1,51408;248,867;255;0;0;0
44908,45187;21,5533;21,2862;21,3101;20,8726;20,8762;21,9932;239,319;239,82;238,295;-1,50636;250,063;255;0;0;0
44908,45189;21,5601;21,2903;21,3165;20,8762;20,8786;21,9925;238,279;240,935;240,099;-1,50661;251,297;255;0;0;0
44908,45191;21,5562;21,2799;21,3119;20,8749;20,8793;22,0016;240,478;242,593;240,929;-1,51611;248,84;255;0;0;0
44908,45194;21,5609;21,2848;21,3229;20,8751;20,8768;21,9967;239,358;239,152;241,118;-1,50561;248,286;255;0;0;0
44908,45196;21,559;21,2836;21,3148;20,8808;20,8837;22,0032;239,136;239,957;239,462;-1,50761;250,146;255;0;0;0
44908,45198;21,5634;21,2852;21,3156;20,8747;20,8833;22,0039;239,295;241,856;238,44;-1,49198;248,807;255;0;0;0
44908,452;21,5588;21,2852;21,3197;20,8803;20,8828;22,0077;239,403;241,683;240,823;-1,50308;249,786;255;0;0;0
44908,45202;21,5471;21,2763;21,3127;20,8716;20,8704;22,0014;239,962;241,889;240,348;-1,51429;249,586;255;0;0;0
44908,45204;21,5452;21,2677;21,3094;20,8684;20,8741;22,0043;239,138;241,044;236,981;-1,51231;248,712;255;0;0;0
44908,45206;21,5468;21,2707;21,3111;20,8658;20,8694;22,005;238,984;241,279;239,889;-1,49411;250,025;255;0;0;0
44908,45209;21,5435;21,2628;21,3091;20,8624;20,8705;22,0031;239,121;242,196;241,764;-1,49789;247,65;255;0;0;0
44908,45211;21,5407;21,2716;21,3027;20,8709;20,8707;22,0041;240,266;241,546;239,401;-1,50787;248,166;255;0;0;0
44908,45213;21,5487;21,268;21,3077;20,8679;20,8728;22,0014;239,343;242,381;240,672;-1,50411;247,682;255;0;0;0
44908,45215;21,5518;21,2689;21,3167;20,872;20,8732;22,0167;240,877;241,671;238,678;-1,5121;250,285;255;0;0;0
44908,45217;21,5481;21,2769;21,3165;20,8782;20,8817;22,0113;241,76;240,54;238,304;-1,50758;248,94;255;0;0;0
44908,45219;21,5547;21,2731;21,3211;20,8756;20,8768;22,0134;240,614;239,827;238,679;-1,51414;247,908;255;0;0;0
44908,45221;21,555;21,2779;21,3184;20,882;20,8766;22,0178;240,769;239,172;239,27;-1,51483;247,561;255;0;0;0
44908,45223;21,5558;21,2722;21,3163;20,8819;20,8814;22,0222;235,329;243,01;238,433;-1,5247;244,988;255;0;0;0
44908,45226;21,5703;21,2762;21,3192;20,8841;20,8867;22,0272;236,361;242,199;241,635;-1,52145;247,801;255;0;0;0
44908,45228;21,7894;21,2689;21,3196;20,8727;20,8762;22,0236;237,379;243,324;240,509;-1,52385;249,542;255;0;0;0
44908,4523;21,9743;21,2706;21,32;20,8758;20,8773;22,016;238,837;241,765;238,195;-1,51678;249,214;255;0;0;0
44908,45232;22,0026;21,2643;21,3139;20,8695;20,8711;22,0125;237,032;240,373;238,727;-1,51585;250,013;255;0;0;0
44908,45234;21,9467;21,2609;21,3102;20,8662;20,8682;22,0115;241,327;242,731;239,057;-1,51717;249,267;255;0;0;0
44908,45236;21,8743;21,2628;21,3186;20,876;20,8699;22,0129;240,424;241,234;240,579;-1,49967;251,197;255;0;0;0
44908,45238;21,8333;21,2591;21,3091;20,8655;20,8711;21,9831;240,492;242,718;240,642;-1,51874;249,493;255;0;0;0
44908,45241;21,8168;21,262;21,3154;20,8685;20,8737;21,8896;241,383;240,496;239,941;-1,52533;248,235;255;0;0;0
44908,45243;21,8111;21,2617;21,3167;20,8684;20,8719;21,7982;240,37;241,261;239,427;-1,52129;247,361;255;0;0;0
44908,45245;21,8039;21,2646;21,3188;20,8686;20,8737;21,7122;239,203;241,2;239,988;-1,51313;248,442;255;0;0;0
44908,45247;21,8046;21,2571;21,3176;20,8758;20,88;21,6479;241,015;243,343;238,198;-1,52427;249,059;255;0;0;0
44908,45249;21,7928;21,2616;21,315;20,8706;20,8716;21,6034;239,239;242,379;237,619;-1,52218;250,406;255;0;0;0
44908,45251;21,7955;21,2576;21,3192;20,8764;20,8823;21,5758;238,792;242,792;240,275;-1,50761;250,596;255;0;0;0
44908,45253;21,7995;21,257;21,3174;20,8764;20,8783;21,5822;239,846;242,118;238,881;-1,51727;247,805;255;0;0;0
44908,45256;21,7941;21,2557;21,3276;20,8743;20,8817;21,6143;241,199;241,24;239,881;-1,50858;248,622;255;0;0;0
44908,45258;21,7935;21,2615;21,3257;20,882;20,8839;21,6677;241,086;241,616;239,261;-1,52382;248,867;255;0;0;0
44908,4526;21,7964;21,2574;21,3237;20,8806;20,8846;21,7248;240,447;241,288;240,145;-1,52829;249,874;255;0;0;0
44908,45262;21,7908;21,2639;21,3201;20,8792;20,8857;21,7691;239,997;241,444;237,055;-1,50775;248,495;255;0;0;0
44908,45264;21,7856;21,2559;21,3177;20,8848;20,8858;21,8146;240,243;239,329;239,514;-1,51355;249,255;255;0;0;0
44908,45266;21,7877;21,2569;21,3176;20,8752;20,8807;21,8546;239,589;243,304;239,591;-1,50197;246,44;255;0;0;0
44908,45268;21,7834;21,2488;21,3193;20,883;20,8747;21,8795;239,783;240,22;241,218;-1,51598;248,328;255;0;0;0
44908,45271;21,7831;21,2513;21,3222;20,8757;20,8839;21,9036;240,715;240,615;240,298;-1,50467;249,125;255;0;0;0
44908,45273;21,7892;21,2517;21,323;20,8751;20,8748;21,9222;241,339;240,226;237,796;-1,50925;249,617;255;0;0;0
44908,45275;21,7804;21,2462;21,3225;20,8836;20,878;21,9395;240,92;239,686;241,284;-1,51678;248,701;255;0;0;0
44908,45277;21,7783;21,2533;21,3193;20,8756;20,8817;21,946;238,27;243,18;240,581;-1,50657;246,892;255;0;0;0
44908,45279;21,7766;21,2458;21,3239;20,8718;20,8773;21,9501;238,74;243,213;237,911;-1,5184;250,272;255;0;0;0
44908,45281;21,7798;21,2412;21,317;20,8767;20,8723;21,9622;238,609;240,864;237,245;-1,51245;247,74;255;0;0;0
44908,45283;21,7753;21,2464;21,3216;20,8813;20,8796;21,9701;239,181;242,186;238,753;-1,5133;246,799;255;0;0;0
44908,45286;21,7749;21,2459;21,3239;20,8711;20,8784;21,9742;239,558;242,044;238,074;-1,51233;250,816;255;0;0;0
44908,45288;21,7725;21,2465;21,3201;20,8787;20,8806;21,9812;238,219;241,694;240,664;-1,51671;248,774;255;0;0;0
44908,4529;21,778;21,248;21,3251;20,877;20,8822;21,9898;239,484;239,618;238,762;-1,5117;249,48;255;0;0;0
44908,45292;21,7806;21,2498;21,3266;20,8803;20,8785;21,9907;242,293;242,208;239,401;-1,51952;250,192;255;0;0;0
44908,45294;21,7756;21,2451;21,3233;20,8816;20,8826;21,9929;239,124;240,315;241,506;-1,52673;249,482;255;0;0;0
44908,45296;21,7726;21,2415;21,316;20,8708;20,8801;21,9956;239,057;242,322;241,332;-1,5172;248,036;255;0;0;0
44908,45298;21,7729;21,2355;21,3201;20,871;20,8745;21,9961;239,029;241,214;236,174;-1,50887;249,618;255;0;0;0
44908,453;21,7721;21,2419;21,3217;20,8724;20,8816;21,9961;240,411;242,28;240,055;-1,52688;247,022;255;0;0;0
44908,45303;21,7757;21,2364;21,3239;20,8745;20,8793;21,9956;240,513;242,662;238,884;-1,5254;250,388;255;0;0;0
44908,45305;21,7649;21,2385;21,3202;20,8703;20,8776;21,9999;241,609;243,77;241,167;-1,51912;249,311;255;0;0;0
44908,45307;21,7707;21,2316;21,3268;20,8781;20,8819;22,003;240,273;240,678;240,42;-1,52063;247,614;255;0;0;0
44908,45309;21,7674;21,2444;21,3237;20,8838;20,8827;22,0144;241,02;243,4;239,931;-1,51476;249,266;255;0;0;0
44908,45311;21,7649;21,2404;21,3263;20,8824;20,8802;22,0143;240,972;242,783;241,045;-1,50131;252,224;255;0;0;0
44908,45313;21,7663;21,2367;21,3213;20,8814;20,8878;22,0116;240,158;240,842;241,206;-1,50993;246,968;255;0;0;0
44908,45315;21,7628;21,2415;21,3255;20,8813;20,8858;22,0124;240,411;243,363;238,689;-1,50617;248,779;255;0;0;0
44908,45318;21,7678;21,2411;21,3297;20,8846;20,8805;22,0156;241,561;241,009;239,175;-1,50362;246,784;255;0;0;0
44908,4532;21,7739;21,2368;21,3294;20,8848;20,8796;22,0281;240,885;243,003;238,159;-1,51321;250,395;255;0;0;0
44908,45322;21,7658;21,233;21,3257;20,8857;20,8842;22,0185;240,094;243,627;237,733;-1,52305;248,353;255;0;0;0
44908,45324;21,7615;21,2397;21,3256;20,8841;20,8792;22,0202;242,547;241,315;238,074;-1,52332;248,858;255;0;0;0
44908,45326;21,7598;21,243;21,3253;20,8822;20,887;22,025;240,743;241,629;239,065;-1,52083;247,518;255;0;0;0
44908,45328;21,7616;21,2383;21,3244;20,8829;20,8857;22,0251;239,586;243,274;239,729;-1,50806;247,417;255;0;0;0
44908,4533;21,7552;21,2368;21,3263;20,8836;20,8865;22,0241;238,393;242,759;240,368;-1,51331;249,3;255;0;0;0
44908,45333;21,7669;21,2334;21,3246;20,8842;20,881;22,0247;241,218;240,965;238,742;-1,51283;248,842;255;0;0;0
44908,45335;21,7652;21,2368;21,3239;20,8859;20,8819;22,0256;240,736;241,908;240,247;-1,52068;249,236;255;0;0;0
44908,45337;21,7623;21,2367;21,3366;20,8831;20,8861;22,0372;242,2;242,967;239,671;-1,52773;248,918;255;0;0;0
44908,45339;21,7642;21,2357;21,3265;20,8828;20,8839;22,0259;237,989;240,244;240,655;-1,51374;250,196;255;0;0;0
44908,45341;21,7606;21,2361;21,3293;20,8844;20,8796;22,0286;240,548;240,628;240,469;-1,52797;250,892;255;0;0;0
44908,45343;21,7619;21,2415;21,3295;20,8905;20,8915;22,0349;241,184;240,926;240,99;-1,52258;251,312;255;0;0;0
44908,45345;21,7516;21,2315;21,3339;20,8804;20,888;22,0368;239,084;241,166;239,721;-1,51991;251,207;255;0;0;0
44908,45348;21,7591;21,2331;21,3306;20,8882;20,8871;22,0308;240,191;240,676;238,528;-1,50865;247,235;255;0;0;0
44908,4535;21,7576;21,2318;21,3341;20,8845;20,8846;22,0357;240,586;242,094;239,183;-1,51835;248,551;255;0;0;0
44908,45352;21,7588;21,2358;21,3368;20,8911;20,8856;22,0324;238,327;241,402;241,2;-1,52309;250,79;255;0;0;0
44908,45354;21,7559;21,2362;21,3337;20,8901;20,8886;22,0336;240,557;243,675;239,168;-1,52454;247,809;255;0;0;0
44908,45356;21,7451;21,2195;21,322;20,8823;20,8814;22,0262;240,459;240,547;238,815;-1,50964;247,018;255;0;0;0
44908,45358;21,7488;21,2224;21,3228;20,8776;20,881;22,0339;240,25;240,816;239,615;-1,52048;249,852;255;0;0;0
44908,4536;21,7408;21,2281;21,3282;20,8746;20,8777;22,0324;239,742;239,601;240,395;-1,51517;247,731;255;0;0;0
44908,45363;21,7466;21,221;21,3281;20,8819;20,8815;22,0295;240,939;241,355;237,332;-1,52484;249,828;255;0;0;0
44908,45365;21,7447;21,2253;21,3256;20,8834;20,8791;22,0308;242,686;241,969;238,382;-1,5212;247,851;255;0;0;0
44908,45367;21,7415;21,2228;21,3266;20,8857;20,8867;22,0257;241,696;240,532;240,773;-1,51031;247,875;255;0;0;0
44908,45369;21,7444;21,2215;21,3282;20,8798;20,883;22,0298;240,594;242,74;240,414;-1,51578;248,957;255;0;0;0
44908,45371;21,7337;21,2164;21,3297;20,8802;20,8812;22,0282;240,865;240,793;240,753;-1,51496;249,483;255;0;0;0
44908,45373;21,7309;21,2248;21,331;20,8779;20,8824;22,0215;240,953;241,364;239,849;-1,51038;248,647;255;0;0;0
44908,45375;21,7358;21,2137;21,3242;20,8742;20,8804;22,0222;238,723;241,871;241,628;-1,52374;246,733;255;0;0;0
44908,45377;21,7368;21,2149;21,3314;20,873;20,879;22,0216;238,877;242,157;237,83;-1,5172;247,268;255;0;0;0
44908,4538;21,7277;21,2133;21,3282;20,8815;20,883;22,0261;239,152;240,689;240,285;-1,52087;247,065;255;0;0;0
44908,45382;21,7325;21,2196;21,3353;20,8824;20,881;22,0224;237,511;240,553;240,581;-1,51934;249,292;255;0;0;0
44908,45384;21,7324;21,2174;21,3358;20,8853;20,89;22,031;241,377;242,239;239,754;-1,51487;250,446;255;0;0;0
44908,45386;21,7328;21,226;21,3354;20,881;20,8846;22,024;242,135;243,748;240,093;-1,51637;248,781;255;0;0;0
44908,45388;21,7392;21,2189;21,3319;20,8871;20,8915;22,0324;240,082;242,002;239,316;-1,51503;247,54;255;0;0;0
44908,4539;21,7361;21,2168;21,3319;20,8895;20,8896;22,0354;240,376;240,701;238,714;-1,50619;248,625;255;0;0;0
44908,45392;21,7353;21,2219;21,342;20,8852;20,8801;22,0342;239,188;239,8;239,378;-1,52045;247,495;255;0;0;0
44908,45395;21,7252;21,2183;21,3287;20,8799;20,8831;22,0311;240,655;240,01;239,086;-1,51505;250,189;255;0;0;0
44908,45397;21,7206;21,2088;21,3268;20,8743;20,8816;22,027;240,844;242,87;241,284;-1,51707;249,453;255;0;0;0
44908,45399;21,7216;21,2122;21,3325;20,875;20,8778;22,0284;241,11;242,886;240,488;-1,50377;246,868;255;0;0;0
44908,45401;21,7212;21,2118;21,3242;20,8723;20,8766;22,032;237,725;241,251;239,635;-1,51499;247,799;255;0;0;0
44908,45403;21,7238;21,2083;21,3273;20,8796;20,8759;22,0303;239,867;243,118;241,457;-1,51201;250,633;255;0;0;0
44908,45405;21,7216;21,2026;21,3271;20,8764;20,8772;22,0376;239,013;241,427;238,499;-1,52105;247,767;255;0;0;0
44908,45407;21,7234;21,211;21,3381;20,8846;20,891;22,0576;240,714;240,109;239,413;-1,51547;250,226;255;0;0;0
44908,4541;21,7331;21,2148;21,3348;20,8841;20,8867;22,0536;239,17;242,69;239,445;-1,49844;248,393;255;0;0;0
44908,45412;21,7223;21,2093;21,338;20,8861;20,8912;22,0542;238,681;243,37;241,407;-1,50015;249,017;255;0;0;0
44908,45414;21,7224;21,2141;21,3364;20,8908;20,884;22,0515;240,787;241,659;240,133;-1,51609;249,155;255;0;0;0
44908,45416;21,7287;21,2092;21,331;20,8835;20,883;22,0623;239,288;239,975;239,447;-1,51257;247,342;255;0;0;0
44908,45418;21,7241;21,2106;21,3401;20,8849;20,8873;22,0622;240,852;242,57;240,023;-1,51942;247,863;255;0;0;0
44908,4542;21,7233;21,2117;21,3421;20,8867;20,8844;22,0559;240,16;242,588;240,761;-1,51426;248,438;255;0;0;0
44908,45422;21,7277;21,2099;21,3393;20,8841;20,8867;22,0567;240,638;243,05;241,105;-1,51386;249,409;255;0;0;0
44908,45425;21,7222;21,2151;21,3353;20,885;20,8939;22,0588;240,005;241,579;239,102;-1,50697;249,378;255;0;0;0
44908,45427;21,7282;21,2171;21,3391;20,8911;20,8909;22,0589;239,903;242,323;237,777;-1,51155;248,147;255;0;0;0
44908,45429;21,7213;21,2122;21,3378;20,8825;20,8948;22,0634;239,532;241,486;241,156;-1,50256;248,001;255;0;0;0
44908,45431;21,719;21,2111;21,3399;20,8879;20,8966;22,0681;239,188;240,121;237,836;-1,50524;249,056;255;0;0;0
44908,45433;21,7137;21,2066;21,3301;20,883;20,885;22,0581;240,454;241,65;237,94;-1,50831;248,682;255;0;0;0
44908,45435;21,7169;21,2081;21,3346;20,8844;20,8869;22,0586;239,667;241,943;236,999;-1,50764;247,35;255;0;0;0
44908,45437;21,7172;21,2085;21,335;20,8826;20,8791;22,0628;239,494;240,092;238,833;-1,50526;249,063;255;0;0;0
44908,4544;21,7141;21,1987;21,3276;20,8763;20,8788;22,0622;240,684;241,297;239,181;-1,5126;248,471;255;0;0;0
44908,45442;21,7139;21,2015;21,3326;20,8815;20,8852;22,0636;241,231;242,781;241,3;-1,50927;250,158;255;0;0;0
44908,45444;21,7073;21,1974;21,3353;20,8799;20,8838;22,0647;240,431;240,739;237,872;-1,51558;247,745;255;0;0;0
44908,45446;21,708;21,2051;21,3353;20,8852;20,8786;22,0604;238,294;241,654;240,07;-1,51169;250,24;255;0;0;0
44908,45448;21,7076;21,1951;21,3367;20,8768;20,8847;22,0673;237,875;241,842;238,863;-1,51846;249,81;255;0;0;0
44908,4545;21,7127;21,205;21,3401;20,8857;20,8805;22,0719;238,679;240,447;237,438;-1,50233;250,264;255;0;0;0
44908,45452;21,7084;21,2053;21,3364;20,8775;20,8839;22,0667;240,701;242,828;239,426;-1,50552;249,258;255;0;0;0
44908,45454;21,7094;21,1975;21,3378;20,8827;20,8879;22,0657;238,281;242,434;241,276;-1,50471;249,409;255;0;0;0
44908,45457;21,7134;21,2063;21,3366;20,8848;20,884;22,0678;242,071;241,028;239,834;-1,50657;248,323;255;0;0;0
44908,45459;21,7142;21,2051;21,3436;20,8871;20,8886;22,0696;239,055;241,99;238,774;-1,50536;248,459;255;0;0;0
44908,45461;21,7116;21,2076;21,3387;20,8878;20,8842;22,0742;240,119;240,443;240,881;-1,50687;249,642;255;0;0;0
44908,45463;21,7159;21,2048;21,3398;20,8846;20,8846;22,0782;240,496;239,67;238,036;-1,50657;249,497;255;0;0;0
44908,45465;21,7108;21,2041;21,3452;20,8871;20,8921;22,0727;240,174;239,665;240,808;-1,50352;250,302;255;0;0;0
44908,45467;21,7074;21,2071;21,3399;20,893;20,8916;22,0779;239,635;242,617;240,896;-1,4987;248,124;255;0;0;0
44908,45469;21,712;21,2068;21,3369;20,8892;20,8914;22,0824;240,291;241,972;238,343;-1,5092;247,194;255;0;0;0
44908,45472;21,7006;21,1903;21,3384;20,8836;20,8885;22,0733;238,379;242,199;240,653;-1,51708;250,664;255;0;0;0
44908,45474;21,7051;21,1971;21,3373;20,8799;20,8814;22,0759;240,593;243,282;240,257;-1,509;249,559;255;0;0;0
44908,45476;21,7014;21,1922;21,334;20,8817;20,8828;22,0643;238,822;240,93;240,109;-1,50051;248;255;0;0;0
44908,45478;21,6968;21,1956;21,3399;20,8796;20,8804;22,074;240,853;242,422;239,167;-1,51097;249,145;255;0;0;0
44908,4548;21,7003;21,1964;21,3338;20,8813;20,8878;22,071;240,043;241,305;239,903;-1,5104;249,996;255;0;0;0
44908,45482;21,6987;21,1949;21,3353;20,8847;20,8841;22,0716;240,695;241,534;239,557;-1,50437;248,584;255;0;0;0
44908,45484;21,6984;21,1968;21,341;20,8798;20,8898;22,0778;239,181;241,721;239,034;-1,49842;247,789;255;0;0;0
44908,45487;21,7036;21,2032;21,3455;20,8866;20,8875;22,0728;240,795;241,537;238,06;-1,4993;251,208;255;0;0;0
44908,45489;21,7021;21,1917;21,3353;20,8844;20,8821;22,0732;239,901;240,894;241,14;-1,50507;250,589;255;0;0;0
44908,45491;21,6981;21,1945;21,3378;20,8837;20,8821;22,0786;240,725;241,662;239,588;-1,5113;248,313;255;0;0;0
44908,45493;21,6963;21,1913;21,3414;20,883;20,8847;22,0775;239,145;242,752;239,803;-1,51197;249,723;255;0;0;0
44908,45495;21,6984;21,1844;21,334;20,8753;20,8847;22,0807;239,175;241,728;239,704;-1,51637;249,287;255;0;0;0
44908,45497;21,6989;21,1877;21,3335;20,8801;20,8857;22,0759;238,677;242,468;239,942;-1,51691;247,365;255;0;0;0
44908,45499;21,6966;21,1915;21,3365;20,8815;20,8875;22,08;237,873;241,097;240,755;-1,51158;249,023;255;0;0;0
44908,45502;21,6942;21,191;21,3405;20,8878;20,8896;22,0884;240,541;240,634;240,215;-1,51278;249,217;255;0;0;0
44908,45504;21,6979;21,198;21,3485;20,8877;20,8908;22,0836;241,669;241,586;238,474;-1,50813;247,742;255;0;0;0
44908,45506;21,6926;21,1896;21,3412;20,8858;20,8923;22,0862;239,395;239,499;241,067;-1,51388;249,824;255;0;0;0
44908,45508;21,6929;21,1937;21,3462;20,8914;20,8858;22,0888;240,467;239,872;239,716;-1,5183;248,001;255;0;0;0
44908,4551;21,6935;21,1917;21,3469;20,8847;20,89;22,0836;239,857;240,258;240,376;-1,50855;248,054;255;0;0;0
44908,45512;21,6915;21,1882;21,3452;20,8884;20,8908;22,0871;241,102;243,439;240,535;-1,51759;247,965;255;0;0;0
44908,45514;21,6933;21,1936;21,3431;20,887;20,8925;22,0826;240,138;243,082;238,782;-1,5119;249,138;255;0;0;0
44908,45516;21,6904;21,1886;21,3426;20,8849;20,8946;22,0821;240,887;242,201;241,867;-1,50864;249,204;255;0;0;0
44908,45519;21,6993;21,1874;21,3436;20,8844;20,8893;22,0821;238,26;240,689;240,14;-1,51468;247,741;255;0;0;0
44908,45521;21,692;21,1825;21,3421;20,8836;20,8836;22,0809;241,322;241,936;240,958;-1,52393;249,02;255;0;0;0
44908,45523;21,692;21,1856;21,3416;20,8838;20,8849;22,0824;240,191;241,826;241,003;-1,51402;249,78;255;0;0;0
44908,45525;21,6919;21,1849;21,3466;20,8777;20,8863;22,0815;240,399;241,718;239,87;-1,51395;251,141;255;0;0;0
44908,45527;21,6942;21,1843;21,3457;20,8862;20,8842;22,0855;240,978;242,712;240,518;-1,51734;249,408;255;0;0;0
44908,45529;21,6874;21,184;21,3453;20,886;20,887;22,0833;240,709;242,009;239,579;-1,52417;248,001;255;0;0;0
44908,45531;21,6853;21,1855;21,3499;20,8842;20,8913;22,0841;241,798;241,206;238,533;-1,52734;248,297;255;0;0;0
44908,45534;21,6852;21,1793;21,3443;20,8881;20,8846;22,0852;240,311;241,698;239,38;-1,5116;245,948;255;0;0;0
44908,45536;21,6881;21,1778;21,3445;20,8794;20,883;22,0862;240,049;240,349;238,01;-1,50374;250,155;255;0;0;0
44908,45538;21,6848;21,1811;21,3388;20,8887;20,8896;22,0814;241,512;241,512;239,056;-1,50771;248,73;255;0;0;0
44908,4554;21,682;21,1768;21,3404;20,8821;20,8827;22,081;241,008;241,536;241,085;-1,51637;249,009;255;0;0;0
44908,45542;21,6891;21,1793;21,3413;20,8855;20,8897;22,0844;239,259;242,232;241,035;-1,51456;248,887;255;0;0;0
44908,45544;21,6858;21,1805;21,3429;20,8875;20,8824;22,0878;237,707;240,782;238,414;-1,51196;249,334;255;0;0;0
44908,45546;21,6857;21,1841;21,3444;20,8768;20,8863;22,0821;238,962;242,291;239,717;-1,5079;250,076;255;0;0;0
44908,45549;21,6936;21,1818;21,3457;20,8915;20,8944;22,0937;239,126;241,462;238,969;-1,52145;248,646;255;0;0;0
44908,45551;21,6915;21,1846;21,3441;20,8855;20,897;22,0938;239,476;241,047;240,107;-1,52758;249,88;255;0;0;0
44908,45553;21,6845;21,1783;21,3456;20,8931;20,8945;22,0989;240,921;241,429;237,595;-1,51608;248,462;255;0;0;0
44908,45555;21,6853;21,1852;21,3499;20,8833;20,8909;22,0911;239,019;241,116;239,848;-1,52438;246,453;255;0;0;0
44908,45557;21,6924;21,1832;21,3463;20,8915;20,8903;22,0894;240,496;242,439;240,08;-1,50641;247,922;255;0;0;0
44908,45559;21,6895;21,1823;21,3451;20,8925;20,8904;22,0968;240,259;241,339;240,936;-1,51964;249,972;255;0;0;0
44908,45561;21,6844;21,1833;21,3506;20,8887;20,889;22,0941;240,588;242,241;240,488;-1,51506;248,777;255;0;0;0
44908,45564;21,6854;21,1766;21,3448;20,8883;20,892;22,0968;240,071;241,942;240,251;-1,52364;250,18;255;0;0;0
44908,45566;21,6858;21,172;21,3392;20,8855;20,8965;22,0985;239,37;242,005;239,349;-1,53008;248,865;255;0;0;0
44908,45568;21,6823;21,1754;21,3448;20,8831;20,8878;22,0991;242,565;242,79;240,323;-1,52571;250,727;255;0;0;0
44908,4557;21,6823;21,1722;21,3491;20,8861;20,8903;22,0945;241,71;241,87;240,279;-1,51936;247,198;255;0;0;0
44908,45572;21,6837;21,1758;21,3514;20,8891;20,895;22,1009;239,463;241,343;238,346;-1,5068;248,172;255;0;0;0
44908,45574;21,6853;21,175;21,3502;20,8855;20,891;22,0979;242,329;240,274;239,517;-1,51487;250,459;255;0;0;0
44908,45576;21,6768;21,1712;21,3427;20,8857;20,8889;22,0993;241,174;242,142;239,501;-1,52841;249,875;255;0;0;0
44908,45579;21,6818;21,1768;21,35;20,8938;20,8931;22,1001;241,257;242,262;240,173;-1,51224;249,749;255;0;0;0
44908,45581;21,6779;21,1747;21,3508;20,8897;20,8878;22,1078;239,624;240,637;240,644;-1,51828;248,39;255;0;0;0
44908,45583;21,6832;21,1777;21,3511;20,8843;20,8957;22,1037;240,587;243,142;240,687;-1,53065;249,147;255;0;0;0
44908,45585;21,6866;21,1749;21,3481;20,89;20,8981;22,1079;241,193;241,412;239,395;-1,52045;248,836;255;0;0;0
44908,45587;21,6712;21,1608;21,3472;20,8781;20,8887;22,0977;240,047;240,561;241,039;-1,53859;248,258;255;0;0;0
44908,45589;21,6758;21,171;21,3414;20,885;20,8849;22,0909;241,004;242,833;240,024;-1,53316;249,476;255;0;0;0
44908,45591;21,6707;21,1623;21,3412;20,8815;20,8827;22,099;241,042;241,8;239,007;-1,52689;250,274;255;0;0;0
44908,45593;21,6703;21,1625;21,3425;20,8788;20,884;22,097;240,996;242,369;241,385;-1,53619;250,86;255;0;0;0
44908,45596;21,6646;21,167;21,35;20,8793;20,883;22,0901;240,167;240,564;239,417;-1,52354;249,651;255;0;0;0
44908,45598;21,6714;21,1636;21,3408;20,8821;20,8847;22,0956;240,405;243,072;238,721;-1,53098;250,432;255;0;0;0
44908,456;21,6767;21,1675;21,3477;20,8867;20,8935;22,0962;240,624;242,603;239,593;-1,52702;248,928;255;0;0;0
44908,45602;21,6713;21,1689;21,3442;20,8858;20,8947;22,1101;240,629;242,816;240,88;-1,52377;248,44;255;0;0;0
44908,45604;21,6719;21,1666;21,353;20,8846;20,891;22,1;238,698;242,229;240,758;-1,52065;246,99;255;0;0;0
